,Firm,Date,Headlines,Label,Description,Open,Close
80,Microsoft,04-28-2020,"Apr 28, 2020 - Garrison Bradford & Associates Inc Buys Aon PLC, Microsoft Corp, Uber Technologies Inc, Sells Air Lease Corp, Cohen & Steers Select Preferred and Income Fund In, JetBlue Airways Corp - GuruFocus.com",0,https://www.gurufocus.com/news/1119471/garrison-bradford--associates-inc-buys-aon-plc-microsoft-corp-uber-technologies-inc-sells-air-lease-corp-cohen--steers-select-preferred-and-income-fund-in-jetblue-airways-corp,175.58999633789062,169.80999755859375
1,Microsoft,03-31-2020,Microsoft (MSFT) Unveils Rebranded 365 With Added Features - Yahoo Finance,0,https://finance.yahoo.com/news/microsoft-msft-unveils-rebranded-365-152503927.html,159.39999389648438,157.7100067138672
2,Microsoft,03-31-2020,Cramer Declares Microsoft The 'Best Tech Stock' To Buy Right Now - Benzinga,0,https://www.benzinga.com/tech/20/03/15708758/cramer-declares-microsoft-the-best-tech-stock-to-buy-right-now,159.39999389648438,157.7100067138672
62,Microsoft,04-27-2020,Microsoft Teams GIF vulnerability found and fixed - OnMSFT,0,https://www.onmsft.com/news/microsoft-teams-gif-vulnerability-found-and-fixed,176.58999633789062,174.0500030517578
73,Microsoft,04-29-2020,Microsoft (MSFT) Tops Q3 EPS by 14c - StreetInsider.com,1,https://www.streetinsider.com/Earnings/Microsoft+%28MSFT%29+Tops+Q3+EPS+by+14c/16805989.html,173.22000122070312,177.42999267578125
76,Microsoft,04-29-2020,Microsoft: Fiscal 3Q Earnings Snapshot - Danbury News Times,1,https://www.newstimes.com/business/article/Microsoft-Fiscal-3Q-Earnings-Snapshot-15235032.php,173.22000122070312,177.42999267578125
81,Microsoft,04-29-2020,Dow Jones News: Boeing Cuts Production and Staff; Microsoft Reports This Afternoon - Motley Fool,1,https://www.fool.com/investing/2020/04/29/dow-jones-news-boeing-cuts-production-and-staff-mi.aspx,173.22000122070312,177.42999267578125
83,Microsoft,04-29-2020,Investorideas.com Newswire - The AI Eye Episode 339: C3.ai Collaborating with Microsoft (NasdaqGS: $MSFT) and NVIDIA (NasdaqGS: $NVDA) Acquires Mellanox Technologies - InvestorIdeas.com,1,https://www.investorideas.com/news/2020/artificial-intelligence/04291AIEye-MSFT-NVDA.asp,173.22000122070312,177.42999267578125
61,Microsoft,04-29-2020,"Is it Time for a Financial Check:: Microsoft Corporation, (NASDAQ: MSFT) - NasdaqNewsFeed",1,https://nasdaqnewsfeed.com/2020/04/30/is-it-time-for-a-financial-check-microsoft-corporation-nasdaq-msft/,173.22000122070312,177.42999267578125
64,Microsoft,04-29-2020,Microsoft: Fiscal 3Q Earnings Snapshot - seattlepi.com,1,https://www.seattlepi.com/business/article/Microsoft-Fiscal-3Q-Earnings-Snapshot-15235032.php,173.22000122070312,177.42999267578125
68,Microsoft,04-30-2020,Buy Microsoft (MSFT) Stock After Earnings for Coronavirus Cloud Safety - Nasdaq,0,https://www.nasdaq.com/articles/buy-microsoft-msft-stock-after-earnings-for-coronavirus-cloud-safety-2020-04-30,180.0,179.2100067138672
69,Microsoft,04-30-2020,Why Wedgewood Partners is Bullish on Microsoft (MSFT) Stock? - Yahoo Finance,0,https://finance.yahoo.com/news/why-wedgewood-partners-bullish-microsoft-141810958.html,180.0,179.2100067138672
74,Microsoft,04-30-2020,Analysts Offer Insights on Technology Companies: Benchmark Electronics (BHE) and Microsoft (MSFT) - Smarter Analyst,0,https://www.smarteranalyst.com/new-blurbs/analysts-offer-insights-on-technology-companies-benchmark-electronics-bhe-and-microsoft-msft/,180.0,179.2100067138672
75,Microsoft,04-30-2020,A Good Time To Play with Microsoft Corporation (MSFT) and Energy Fuels Inc. (UUUU) - BOV News,0,https://bovnews.com/2020/04/30/a-good-time-to-play-with-microsoft-corporation-msft-and-energy-fuels-inc-uuuu/,180.0,179.2100067138672
76,Microsoft,04-30-2020,Microsoft (MSFT) PT Raised to $205 at Mizuho Securities Following 3Q Report - StreetInsider.com,0,https://www.streetinsider.com/Analyst+Comments/Microsoft+%28MSFT%29+PT+Raised+to+%24205+at+Mizuho+Securities+Following+3Q+Report/16810189.html,180.0,179.2100067138672
80,Microsoft,04-30-2020,"Dow Jones Futures: Tesla, Facebook, Microsoft, Apple In Buy Zones In Tech-Led Coronavirus Stock Market Rally Surges - Investor's Business Daily",0,https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-coronavirus-stock-market-rally-roars-tesla-facebook-microsoft-earnings/,180.0,179.2100067138672
81,Microsoft,04-30-2020,BMO Capital Sticks to Its Buy Rating for Microsoft (MSFT) - Smarter Analyst,0,https://www.smarteranalyst.com/new-blurbs/bmo-capital-sticks-to-its-buy-rating-for-microsoft-msft/,180.0,179.2100067138672
29,Microsoft,04-17-2020,"Forget Microsoft, Arista Networks Is a Better Cloud Stock - Motley Fool",0,https://www.fool.com/investing/2020/04/17/forget-microsoft-arista-networks-is-a-better-cloud.aspx,179.5,178.60000610351562
41,Microsoft,04-23-2020,Microsoft Corporation [MSFT] – Mismatched value and price: Is it Worth Buying? - The Dwinnex,0,https://dwinnex.com/2020/04/23/microsoft-corporation-msft-mismatched-value-and-price-is-it-worth-buying-3/,174.11000061035156,171.4199981689453
67,Microsoft,05-01-2020,Nothing Can Stop Microsoft - Seeking Alpha,0,https://seekingalpha.com/article/4341952-nothing-can-stop-microsoft,175.8000030517578,174.57000732421875
70,Microsoft,05-01-2020,Microsoft Corporation [MSFT] – Increased bearish sentiment favors MSFT the most - The Dwinnex,0,https://dwinnex.com/2020/05/01/microsoft-corporation-msft-increased-bearish-sentiment-favors-msft-the-most/,175.8000030517578,174.57000732421875
72,Microsoft,05-01-2020,"Hot Stock to Focus:: Microsoft Corporation, (NASDAQ: MSFT) - NasdaqNewsFeed",0,https://nasdaqnewsfeed.com/2020/05/01/hot-stock-to-focus-microsoft-corporation-nasdaq-msft/,175.8000030517578,174.57000732421875
75,Microsoft,05-04-2020,"The Zacks Analyst Blog Highlights: Microsoft, Amazon, Alphabet and Facebook - Yahoo Finance",1,https://finance.yahoo.com/news/zacks-analyst-blog-highlights-microsoft-133301303.html,174.49000549316406,178.83999633789062
76,Microsoft,05-04-2020,EPS Growth Analysis: Microsoft Corporation (MSFT) and Automatic Data Processing Inc. (ADP) - BOV News,1,https://bovnews.com/2020/05/04/eps-growth-analysis-microsoft-corporation-msft-and-automatic-data-processing-inc-adp/,174.49000549316406,178.83999633789062
78,Microsoft,05-04-2020,Stock Technical indicators: Microsoft Corporation (MSFT) - Investor Welcome,1,https://investorwelcome.com/2020/05/04/stock-technical-indicators-microsoft-corporation-msft/,174.49000549316406,178.83999633789062
79,Microsoft,05-04-2020,"Be careful Before to Invest in Stock:: Microsoft Corporation, (NASDAQ: MSFT) - NasdaqNewsFeed",1,https://nasdaqnewsfeed.com/2020/05/04/be-careful-before-to-invest-in-stock-microsoft-corporation-nasdaq-msft/,174.49000549316406,178.83999633789062
80,Microsoft,05-04-2020,"Reasons Why these Stocks Should Continue To Appreciate:: Microsoft Corporation, (NASDAQ: MSFT) - NasdaqNewsUpdates",1,https://nasdaqnewsupdates.com/2020/05/04/reasons-why-these-stocks-should-continue-to-appreciate-microsoft-corporation-nasdaq-msft/,174.49000549316406,178.83999633789062
81,Microsoft,05-04-2020,"Dow Jones Leaders Apple, Microsoft Above New Buy Points In Stock Market Rally - Investor's Business Daily",1,https://www.investors.com/stock-lists/stocks-near-a-buy-zone/dow-jones-stocks-apple-microsoft-buy-points-facebook-servicenow/,174.49000549316406,178.83999633789062
27,Microsoft,04-21-2020,5-Star Analyst Pounds the Table on Microsoft (MSFT) Stock - Nasdaq,0,https://www.nasdaq.com/articles/5-star-analyst-pounds-the-table-on-microsoft-msft-stock-2020-04-21,173.5,167.82000732421875
32,Microsoft,04-22-2020,Amazon Is Running Out of Ways to Stop Microsoft’s JEDI Deal - Motley Fool,1,https://www.fool.com/investing/2020/04/22/amazon-running-out-ways-stop-microsoft-jedi-deal.aspx,171.38999938964844,173.52000427246094
45,Microsoft,04-27-2020,Why One Giant Bank Sold Facebook and Microsoft Stock - Barron's,0,https://www.barrons.com/articles/why-one-giant-bank-sold-facebook-and-microsoft-stock-51587985258,176.58999633789062,174.0500030517578
65,Microsoft,05-04-2020,"May 04, 2020 - Jupiter Wealth Management LLC Buys Microsoft Corp, Verizon Communications Inc, Morgan Stanley, Sells JPMorgan Chase, Humana Inc, Rockwell Automation Inc - GuruFocus.com",1,https://www.gurufocus.com/news/1125399/jupiter-wealth-management-llc-buys-microsoft-corp-verizon-communications-inc-morgan-stanley-sells-jpmorgan-chase-humana-inc-rockwell-automation-inc,174.49000549316406,178.83999633789062
66,Microsoft,05-04-2020,"Key Turning Points To Take Off:: Microsoft Corporation, (NASDAQ: MSFT) - Times Of New York",1,https://timesofnewyork.net/index.php/2020/05/04/key-turning-points-to-take-off-microsoft-corporation-nasdaq-msft/,174.49000549316406,178.83999633789062
74,Microsoft,05-05-2020,Microsoft Pours $1 Billion Into Poland’s Digital Transformation - Yahoo Finance,1,https://finance.yahoo.com/news/microsoft-pours-1-billion-poland-101051280.html,180.6199951171875,180.75999450683597
78,Microsoft,05-05-2020,"Dow Jones Futures: Microsoft, Shopify Clear Buy Points In Coronavirus Stock Market Rally; Disney, MercadoLibre Earnings Late - Investor's Business Daily",1,https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-microsoft-shopify-servicenow-buy-points-in-coronavirus-stock-market-rally-disney-mercadolibre-earnings/,180.6199951171875,180.75999450683597
45,Microsoft,04-29-2020,Microsoft (MSFT) Q3 Earnings and Revenues Top Estimates - Nasdaq,1,https://www.nasdaq.com/articles/microsoft-msft-q3-earnings-and-revenues-top-estimates-2020-04-29,173.22000122070312,177.42999267578125
62,Microsoft,05-05-2020,How Large Option Traders Are Playing Microsoft As Cloud Business Booms - Yahoo Finance,1,https://finance.yahoo.com/news/large-option-traders-playing-microsoft-174636956.html,180.6199951171875,180.75999450683597
73,Microsoft,05-06-2020,Microsoft announces release date for AirPods competitor - Seeking Alpha,1,https://seekingalpha.com/news/3570100-microsoft-announces-release-date-for-airpods-competitor,182.0800018310547,182.5399932861328
75,Microsoft,05-06-2020,"Microsoft Corp (MSFT) Heads Up For the 2nd Day In A Row, in an Uptrend Over Past 30 Days; Price Base in Formation Over Past 90 Days - CFD Trading",1,https://www.cfdtrading.com/microsoft-corp-msft-heads-up-for-the-2nd-day-in-a-row-in-an-uptrend-over-past-30-days-price-base-in-formation-over-past-90-days/48888/,182.0800018310547,182.5399932861328
76,Microsoft,05-06-2020,Adaptive Biotechnologies and Microsoft Announce New Study of COVID-19 Immune Response - Motley Fool,1,https://www.fool.com/investing/2020/05/06/adaptive-biotechnologies-and-microsoft-announce-ne.aspx,182.0800018310547,182.5399932861328
33,Microsoft,04-23-2020,"Microsoft Corp (MSFT) Up 3.4%, in an Uptrend Over Past 14 Days; Price Base in Formation Over Past 90 Days - CFD Trading",0,https://www.cfdtrading.com/microsoft-corp-msft-up-3-4-in-an-uptrend-over-past-14-days-price-base-in-formation-over-past-90-days/38916/,174.11000061035156,171.4199981689453
75,Microsoft,05-07-2020,Microsoft Corporation (MSFT) Shares up 0.98%: Is it Good Time to Buy? - The XBP News,0,https://xbpnews.com/microsoft-corporation-msft-shares-up-0-98-is-it-good-time-to-buy/,184.1699981689453,183.6000061035156
76,Microsoft,05-07-2020,Is Microsoft Corporation (MSFT) Stock About to Get Hot Thursday? - InvestorsObserver,0,https://www.investorsobserver.com/news/stock-update/is-microsoft-corporation-msft-stock-about-to-get-hot-thursday,184.1699981689453,183.6000061035156
47,Microsoft,04-30-2020,"Microsoft Reports Q3 Earnings Beat, Says Coronavirus Had 'Minimal Net Impact' On Revenue - Benzinga",0,https://www.benzinga.com/news/earnings/20/04/15913481/microsoft-reports-q3-earnings-beat-says-coronavirus-had-minimal-net-impact-on-revenue,180.0,179.2100067138672
49,Microsoft,04-30-2020,Microsoft Stock Remains a Safe Buy in Today’s Uncertain Market - Investorplace.com,0,https://investorplace.com/2020/04/microsoft-stock-safe-buy-uncertain-market/,180.0,179.2100067138672
74,Microsoft,05-08-2020,"The Zacks Analyst Blog Highlights: Zendesk, Adobe, Netflix, Microsoft and Amazon - Nasdaq",0,https://www.nasdaq.com/articles/the-zacks-analyst-blog-highlights%3A-zendesk-adobe-netflix-microsoft-and-amazon-2020-05-08,184.97999572753903,184.67999267578125
75,Microsoft,05-08-2020,"May 08, 2020 - Mondrian Capital Management, LLC Buys Microsoft Corp, Western Digital Corp, Lam Research Corp, Sells Workday Inc, ON Semiconductor Corp, Applied Materials Inc - GuruFocus.com",0,https://www.gurufocus.com/news/1131209/mondrian-capital-management-llc-buys-microsoft-corp-western-digital-corp-lam-research-corp-sells-workday-inc-on-semiconductor-corp-applied-materials-inc,184.97999572753903,184.67999267578125
76,Microsoft,05-08-2020,"May 08, 2020 - Hilton Capital Management, LLC Buys Microsoft Corp, Johnson & Johnson, Colgate-Palmolive Co, Sells Oaktree Specialty Lending Corp, Ares Management Corp, KKR Inc - GuruFocus.com",0,https://www.gurufocus.com/news/1131282/hilton-capital-management-llc-buys-microsoft-corp-johnson--johnson-colgatepalmolive-co-sells-oaktree-specialty-lending-corp-ares-management-corp-kkr-inc,184.97999572753903,184.67999267578125
77,Microsoft,05-08-2020,"Amazon, Microsoft Trade Fresh Barbs in Ongoing JEDI Dispute - Motley Fool",0,https://www.fool.com/investing/2020/05/08/amazon-microsoft-trade-fresh-barbs-in-ongoing-jedi.aspx,184.97999572753903,184.67999267578125
78,Microsoft,05-08-2020,"May 08, 2020 - Frontier Wealth Management LLC Buys Microsoft Corp, Apple Inc, VanEck Vectors Gold Miners, Sells JPMorgan Diversified Return International Equity, UMB Financial Corp, iShares Core S&P 500 - GuruFocus.com",0,https://www.gurufocus.com/news/1130687/frontier-wealth-management-llc-buys-microsoft-corp-apple-inc-vaneck-vectors-gold-miners-sells-jpmorgan-diversified-return-international-equity-umb-financial-corp-ishares-core-sp-500,184.97999572753903,184.67999267578125
2,Microsoft,04-14-2020,Microsoft Corporation (NASDAQ:MSFT): A Fundamentally Weighted Stock for Long-Term Investors - State Reviewer,1,https://statereviewer.com/2020/04/14/microsoft-corporation-nasdaqmsft-a-fundamentally-weighted-stock-for-long-term-investors/,169.0,173.6999969482422
28,Microsoft,04-24-2020,Alphabet vs. Microsoft: You Won't Believe This! - Trefis,1,https://www.trefis.com/stock/msft/articles/486750/google-vs-microsoft-you-wont-believe-this/2020-04-24,172.05999755859375,174.5500030517578
64,Microsoft,05-08-2020,"The Zacks Analyst Blog Highlights: Zendesk, Adobe, Netflix, Microsoft and Amazon - Yahoo Finance",0,https://finance.yahoo.com/news/zacks-analyst-blog-highlights-zendesk-134101972.html,184.97999572753903,184.67999267578125
66,Microsoft,05-11-2020,Microsoft Is Firing On All Cylinders - Seeking Alpha,1,https://seekingalpha.com/article/4346274-microsoft-is-firing-on-all-cylinders,183.1499938964844,186.7400054931641
67,Microsoft,05-11-2020,Microsoft Corporation (MSFT) Rises 1.12% for May 11 - Equities.com,1,https://www.equities.com/news/microsoft-corporation-msft-rises-1-12-for-may-11,183.1499938964844,186.7400054931641
69,Microsoft,05-11-2020,"May 11, 2020 - Banco Santander, SA Buys Microsoft Corp, Pampa Energia SA, Intel Corp, Sells McDonald's Corp, E*TRADE Financial Corp, Starbucks Corp - GuruFocus.com",1,https://www.gurufocus.com/news/1132958/banco-santander-sa-buys-microsoft-corp-pampa-energia-sa-intel-corp-sells-mcdonalds-corp-etrade-financial-corp-starbucks-corp,183.1499938964844,186.7400054931641
70,Microsoft,05-11-2020,"May 11, 2020 - Greenwoods Asset Management Ltd Buys JD.com Inc, Baidu Inc, Microsoft Corp, Sells New Oriental Education & Technology Group Inc, Tesla Inc, Weibo Corp - GuruFocus.com",1,https://www.gurufocus.com/news/1132559/greenwoods-asset-management-ltd-buys-jdcom-inc-baidu-inc-microsoft-corp-sells-new-oriental-education--technology-group-inc-tesla-inc-weibo-corp,183.1499938964844,186.7400054931641
71,Microsoft,05-11-2020,"May 11, 2020 - Nan Shan Life Insurance Co., Ltd. Buys Microsoft Corp, Netflix Inc, Alphabet Inc, Sells New Residential Investment Corp, Mastercard Inc, AGNC Investment Corp - GuruFocus.com",1,https://www.gurufocus.com/news/1132329/nan-shan-life-insurance-co-ltd-buys-microsoft-corp-netflix-inc-alphabet-inc-sells-new-residential-investment-corp-mastercard-inc-agnc-investment-corp,183.1499938964844,186.7400054931641
72,Microsoft,05-11-2020,"May 11, 2020 - Meitav Dash Investments Ltd Buys Microsoft Corp, Varonis Systems Inc, Honeywell International Inc, Sells Mellanox Technologies, SPDR Select Sector Fund - Technology, SPDR Select Sector Fund - Financial - GuruFocus.com",1,https://www.gurufocus.com/news/1132326/meitav-dash-investments-ltd-buys-microsoft-corp-varonis-systems-inc-honeywell-international-inc-sells-mellanox-technologies-spdr-select-sector-fund--technology-spdr-select-sector-fund--financial,183.1499938964844,186.7400054931641
73,Microsoft,05-11-2020,"Jonathan Angrist’s Cognios Can’t Deliver Despite Apple, Amazon, Microsoft Bets - Yahoo Finance",1,https://finance.yahoo.com/news/jonathan-angrist-cognios-t-deliver-003110815.html,183.1499938964844,186.7400054931641
74,Microsoft,05-11-2020,"Microsoft is ""Only Getting Started"" - Moneyshow.com",1,https://www.moneyshow.com/articles/tptp072513-54186/microsoft-is-only-getting-started/,183.1499938964844,186.7400054931641
75,Microsoft,05-11-2020,"How to use Shifts in Microsoft Teams to manage work hours, schedules, and more - OnMSFT",1,https://www.onmsft.com/how-to/how-to-use-shifts-in-microsoft-teams-to-manage-work-hours-schedules-and-more,183.1499938964844,186.7400054931641
