,Firm,Date,Headlines,Label,Description,Open,Close
69,Alphabet,04-28-2020,"Alphabet Inc (GOOGL) Down 0.45%, Breaks Below 200 Day Average; in an Uptrend Over Past 30 Days - CFDTrading",0,https://www.cfdtrading.com/alphabet-inc-googl-down-0-45-breaks-below-200-day-average-in-an-uptrend-over-past-30-days/41853/,1283.199951171875,1232.5899658203125
21,Alphabet,04-15-2020,Alphabet (GOOGL) Google to Update YouTube Music With Explore - Zacks.com,1,https://www.zacks.com/stock/news/872185/alphabet-googl-google-to-update-youtube-music-with-explore,1246.510009765625,1257.300048828125
16,Alphabet,04-15-2020,Alphabet (GOOGL) Stock Moves -0.63%: What You Should Know - Nasdaq,1,https://www.nasdaq.com/articles/alphabet-googl-stock-moves-0.63%3A-what-you-should-know-2020-04-15,1246.510009765625,1257.300048828125
56,Alphabet,04-29-2020,Hot Stock Spotlight: Alphabet Inc. (GOOGL) - Investor Welcome,0,https://investorwelcome.com/2020/04/29/hot-stock-spotlight-alphabet-inc-googl/,1345.0,1342.1800537109375
63,Alphabet,04-30-2020,"The Zacks Analyst Blog Highlights: Alphabet, Zoom Video Communications, Oracle, Alibaba and IBM - Yahoo Finance",1,https://finance.yahoo.com/news/zacks-analyst-blog-highlights-alphabet-145902880.html,1331.3599853515625,1346.699951171875
65,Alphabet,04-30-2020,Signs Of Progress Reappear in Cassava Sciences Inc. (SAVA) and Alphabet Inc. (GOOGL) - BOV News,1,https://bovnews.com/2020/04/30/signs-of-progress-reappear-in-cassava-sciences-inc-sava-and-alphabet-inc-googl/,1331.3599853515625,1346.699951171875
66,Alphabet,04-30-2020,"Alphabet Inc (GOOGL) Outperforms All mega cap US stocks, Up 8.89%; Pin Bar Pattern Appearing on Chart - CFDTrading",1,https://www.cfdtrading.com/alphabet-inc-googl-outperforms-all-mega-cap-us-stocks-up-8-89-pin-bar-pattern-appearing-on-chart/43719/,1331.3599853515625,1346.699951171875
38,Alphabet,04-28-2020,Alphabet: 1Q Earnings Snapshot - Midland Reporter-Telegram,0,https://www.mrt.com/business/article/Alphabet-1Q-Earnings-Snapshot-15232130.php,1283.199951171875,1232.5899658203125
43,Alphabet,04-29-2020,Alphabet Inc. [GOOGL] – Mismatched value: Check Out the Fundamental Analysis - The Dwinnex,0,https://dwinnex.com/2020/04/29/alphabet-inc-googl-mismatched-value-check-out-the-fundamental-analysis/,1345.0,1342.1800537109375
55,Alphabet,05-01-2020,Alphabet Inc. (GOOGL): Stock Inside Traders Screening - Investor Welcome,0,https://investorwelcome.com/2020/05/01/alphabet-inc-googl-stock-inside-traders-screening/,1324.0899658203125,1317.3199462890625
59,Alphabet,05-04-2020,Alphabet Inc. (GOOGL) look forward to reach average price target of $1472.18 - News Welcome,1,https://newswelcome.com/2020/05/04/alphabet-inc-googl-look-forward-to-reach-average-price-target-of-1472-18/,1308.1300048828125,1322.9000244140625
62,Alphabet,05-04-2020,What to Figure out for Alphabet Inc. (GOOGL) - Investor Welcome,1,https://investorwelcome.com/2020/05/04/what-to-figure-out-for-alphabet-inc-googl/,1308.1300048828125,1322.9000244140625
63,Alphabet,05-04-2020,"A Look At Some Cash Alternatives For your Portfolios:: Alphabet Inc., (NASDAQ: GOOGL) - NewsSmooth",1,https://newssmooth.com/2020/05/04/a-look-at-some-cash-alternatives-for-your-portfolios-alphabet-inc-nasdaq-googl/,1308.1300048828125,1322.9000244140625
16,Alphabet,04-21-2020,Alphabet Earnings: What Happened with GOOGL - Investopedia,0,https://www.investopedia.com/alphabet-earnings-4584987,1242.7099609375,1212.1600341796875
23,Alphabet,04-28-2020,Alphabet: 1Q Earnings Snapshot - Yahoo News,0,https://www.yahoo.com/news/alphabet-1q-earnings-snapshot-200812793.html,1283.199951171875,1232.5899658203125
35,Alphabet,05-04-2020,"May 04, 2020 - Private Wealth Strategies, LLC Buys Vanguard Intermediate-Term Bond, Alphabet Inc, New York Mortgage Trust Inc, Sells SPDR Portfolio Long Term Treasury, JPMorgan Chase, Exxon Mobil Corp - GuruFocus.com",1,https://www.gurufocus.com/news/1125363/private-wealth-strategies-llc-buys-vanguard-intermediateterm-bond-alphabet-inc-new-york-mortgage-trust-inc-sells-spdr-portfolio-long-term-treasury-jpmorgan-chase-exxon-mobil-corp,1308.1300048828125,1322.9000244140625
39,Alphabet,05-05-2020,"Alphabet Inc (GOOGL) Up 0.42%, in an Uptrend Over Past 30 Days; Eyes 100 Day Average - CFDTrading",1,https://www.cfdtrading.com/alphabet-inc-googl-up-0-42-in-an-uptrend-over-past-30-days-eyes-100-day-average/47643/,1337.5,1349.02001953125
3,Alphabet,04-07-2020,why Alphabet Inc. [GOOGL] is a Good Choice for Investors After New Price Target of $1539.34 - The DBT News,0,https://dbtnews.com/2020/04/07/why-alphabet-inc-googl-is-a-good-choice-for-investors-after-new-price-target-of-1539-34/,1217.010009765625,1182.56005859375
30,Alphabet,04-28-2020,Alphabet: 1Q Earnings Snapshot - San Francisco Chronicle,0,https://www.sfchronicle.com/business/article/Alphabet-1Q-Earnings-Snapshot-15232130.php,1283.199951171875,1232.5899658203125
48,Alphabet,05-06-2020,What the Numbers Say About Alphabet Inc. (GOOGL) and UnitedHealth Group Incorporated (UNH) - Weekly Oracle,0,https://weeklyoracle.com/2020/05/06/what-the-numbers-say-about-alphabet-inc-googl-and-unitedhealth-group-incorporated-unh/,1358.0,1345.4300537109375
51,Alphabet,05-06-2020,"The Zacks Analyst Blog Highlights: Facebook, Apple, Alphabet, NVIDIA and Microsoft - Yahoo Finance",0,https://finance.yahoo.com/news/zacks-analyst-blog-highlights-facebook-141302565.html,1358.0,1345.4300537109375
52,Alphabet,05-06-2020,Alphabet Inc. (GOOGL): Skating on Thin Ice? Beta Stands at 1.07 - The News Heater,0,https://newsheater.com/2020/05/06/alphabet-inc-googl-skating-on-thin-ice-beta-stands-at-1-07/,1358.0,1345.4300537109375
48,Alphabet,05-06-2020,"May 06, 2020 - Alta Capital Management Llc Buys Alphabet Inc, Apple Inc, Fiserv Inc, Sells The Middleby Corp, Berkshire Hathaway Inc, Check Point Software Technologies - GuruFocus.com",0,https://www.gurufocus.com/news/1127980/alta-capital-management-llc-buys-alphabet-inc-apple-inc-fiserv-inc-sells-the-middleby-corp-berkshire-hathaway-inc-check-point-software-technologies,1358.0,1345.4300537109375
51,Alphabet,05-07-2020,"Zacks Earnings Trends Highlights: Starbucks, Boeing, Alphabet, Advanced Micro Devices and Procter & Gamble - Yahoo Finance",1,https://finance.yahoo.com/news/zacks-earnings-trends-highlights-starbucks-134801489.html,1361.31005859375,1369.280029296875
52,Alphabet,05-07-2020,"May 07, 2020 - Central Securities Corp Buys Alphabet Inc, Charles Schwab Corp, Cree Inc, Sells Alphabet Inc, TRI Pointe Group Inc - GuruFocus.com",1,https://www.gurufocus.com/news/1129302/central-securities-corp-buys-alphabet-inc-charles-schwab-corp-cree-inc-sells-alphabet-inc-tri-pointe-group-inc,1361.31005859375,1369.280029296875
54,Alphabet,05-07-2020,"May 07, 2020 - Gladstone Capital Management LLP Buys Sea, Alphabet Inc, Alibaba Group Holding, Sells The Walt Disney Co, Activision Blizzard Inc, Medallia Inc - GuruFocus.com",1,https://www.gurufocus.com/news/1128938/gladstone-capital-management-llp-buys-sea-alphabet-inc-alibaba-group-holding-sells-the-walt-disney-co-activision-blizzard-inc-medallia-inc,1361.31005859375,1369.280029296875
15,Alphabet,04-24-2020,Are Alphabet Inc. (NASDAQ:GOOGL) Prospects Worsening? - State Reviewer,1,https://statereviewer.com/2020/04/24/are-alphabet-inc-nasdaqgoogl-prospects-worsening/,1255.0,1276.5999755859375
19,Alphabet,04-29-2020,Alphabet (GOOGL): New Buy Recommendation for This Technology Giant - Smarter Analyst,0,https://www.smarteranalyst.com/new-blurbs/alphabet-googl-new-buy-recommendation-for-this-technology-giant-4/,1345.0,1342.1800537109375
26,Alphabet,05-07-2020,Alphabet drops controversial 'smart city' project in Toronto - MarketWatch,1,https://www.marketwatch.com/story/alphabet-drops-controversial-smart-city-project-in-toronto-2020-05-07,1361.31005859375,1369.280029296875
29,Alphabet,05-07-2020,How Does Alphabet Inc Class A (GOOGL) Stock Rank in the Communication Services Sector? - InvestorsObserver,1,https://www.investorsobserver.com/news/stock-update/how-does-alphabet-inc-class-a-googl-stock-rank-in-the-communication-services-sector,1361.31005859375,1369.280029296875
32,Alphabet,05-08-2020,"May 08, 2020 - Mandatum Life Insurance Co Ltd Buys Facebook Inc, Alphabet Inc, Coca-Cola Co, Sells Caterpillar Inc, Fastenal Co, Rockwell Automation Inc - GuruFocus.com",1,https://www.gurufocus.com/news/1130974/mandatum-life-insurance-co-ltd-buys-facebook-inc-alphabet-inc-cocacola-co-sells-caterpillar-inc-fastenal-co-rockwell-automation-inc,1381.8199462890625,1384.3399658203125
34,Alphabet,05-08-2020,Alphabet pulls plug on 'smart city' concept - Seeking Alpha,1,https://seekingalpha.com/news/3571987-alphabet-pulls-plug-on-smart-city-concept,1381.8199462890625,1384.3399658203125
35,Alphabet,05-08-2020,Reiterating Our Optimistic Take On Alphabet - Seeking Alpha,1,https://seekingalpha.com/article/4345023-reiterating-optimistic-take-on-alphabet,1381.8199462890625,1384.3399658203125
0,Alphabet,02-03-2020,Alphabet shares slide despite earnings beat - CNBC,1,https://www.cnbc.com/2020/02/03/alphabet-googl-earnings-q4-2019.html,1461.6500244140625,1482.5999755859375
12,Alphabet,04-20-2020,"Alphabet Inc (GOOGL) Up 1.72%, Breaks Above 50 and 200 Day Averages; Pin Bar Pattern Appearing on Chart - CFDTrading",0,https://www.cfdtrading.com/alphabet-inc-googl-up-1-72-breaks-above-50-and-200-day-averages-pin-bar-pattern-appearing-on-chart/35994/,1269.8900146484375,1261.1500244140625
20,Alphabet,04-24-2020,"Virtual Productivity: Google Cloud, YouTube in Focus As Alphabet Releases Q1 Earnings - Yahoo Finance",1,https://finance.yahoo.com/news/virtual-productivity-google-cloud-youtube-151659264.html,1255.0,1276.5999755859375
24,Alphabet,04-27-2020,Alphabet Inc (GOOGL) Moves Up For the 3rd Day In A Row; Crosses 200 Day Moving Average - CFDTrading,0,https://www.cfdtrading.com/alphabet-inc-googl-moves-up-for-the-3rd-day-in-a-row-crosses-200-day-moving-average/41343/,1292.0,1270.8599853515625
30,Alphabet,04-29-2020,"Alphabet (GOOGL) Earnings Mixed Revenues Beat Estimates, But Ad Sales Drop - InvestingCube",0,https://www.investingcube.com/alphabet-googl-earnings-mixed-revenues-beat-estimates-but-ad-sales-drop/,1345.0,1342.1800537109375
51,Alphabet,05-11-2020,Here's Why Alphabet Inc. (GOOGL) Stock Traded +1.10% Higher - Stocks Herald,1,https://stocksherald.com/2020/05/11/heres-why-alphabet-inc-googl-stock-traded-1-10-higher/,1376.7900390625,1403.5899658203125
52,Alphabet,05-11-2020,Walk through Financial Numbers of Alphabet Inc. (GOOGL) - The News Heater,1,https://newsheater.com/2020/05/11/walk-through-financial-numbers-of-alphabet-inc-googl/,1376.7900390625,1403.5899658203125
53,Alphabet,05-11-2020,"May 11, 2020 - Mitsubishi UFJ Asset Management Co., Ltd. Buys Alphabet Inc, Vanguard S&P 500, S&P Global Inc, Sells Alphabet Inc, Goldman Sachs Group Inc, Truist Financial Corp - GuruFocus.com",1,https://www.gurufocus.com/news/1132327/mitsubishi-ufj-asset-management-co-ltd-buys-alphabet-inc-vanguard-sp-500-sp-global-inc-sells-alphabet-inc-goldman-sachs-group-inc-truist-financial-corp,1376.7900390625,1403.5899658203125
54,Alphabet,05-11-2020,Alphabet Inc (GOOGL) Moves Up For the 2nd Day In A Row; Pin Bar Pattern Appearing on Chart - CFDTrading,1,https://www.cfdtrading.com/alphabet-inc-googl-moves-up-for-the-2nd-day-in-a-row-pin-bar-pattern-appearing-on-chart/53166/,1376.7900390625,1403.5899658203125
