,Firm,Date,Headlines,Label,Description,Open,Close
145,Apple,04-25-2012,US STOCKS-Futures advance as Apple earnings soar,0,"U.S. stock index futures rose
on Wednesday after forecast-beating results from Apple removed a
weeks-old market overhang and lifted optimism in a corporate
earnings season already outstripping expectations by a wide
margin.",87.94857025146484,87.14286041259766
147,Apple,04-25-2012,US STOCKS-Apple earnings spark jump in futures,0,"U.S. stock index futures rose
on Wednesday after forecast-beating results from Apple removed a
weeks-old market overhang and lifted optimism in a corporate
earnings season already outstripping expectations by a wide
margin.",87.94857025146484,87.14286041259766
149,Apple,04-25-2012,"FOREX-Euro near 3-wk high after debt sales, Apple results",0,"* Yen lower on easing safe-haven demand, importer selling",87.94857025146484,87.14286041259766
151,Apple,04-26-2012,"UPDATE 2-After Apple, Amazon, too, may be in for wild ride",0,"Analysts may be optimistic about
Amazon.com's growth prospects, but with this week's blowout
earnings from Apple and Amazon's own lofty share price to live
up to, some traders are starting to hedge their bets.",87.75285339355469,86.81428527832031
153,Apple,04-27-2012,Apple courts EPIX for upcoming TV: sources,0,"Apple Inc began talks earlier this year to stream films owned by EPIX, which is backed by three major movie studios, on devices including a long-anticipated TV, according to two people with knowledge of the negotiations.",86.43856811523438,86.14286041259766
154,Apple,04-27-2012,"Apple sales rocket in China, but growth may slow",0,"Apple Inc is likely to see its sales growth nearly double in greater China this year, but the pace will probably taper thereafter as competitors hit back with new products in the biggest global mobile phone market.",86.43856811523438,86.14286041259766
155,Apple,04-30-2012,Hon Hai's plunge exposes poor end of Apple value chain,0,"Shares in Hon Hai Precision Industry Co Ltd took a beating on Monday after lackluster quarterly profits, in sharp contrast with the booming fortunes of its main client, Apple Inc, highlighting one of the main downsides of life as a maker of others' high-end products.",85.4000015258789,83.42571258544922
158,Apple,05-08-2012,Toshiba sees rebound as Apple leads demand for NAND,0,"Unlike many beleaguered constituents of Japan Inc, Toshiba Corp, has reason to cheer ballooning sales at Apple Inc - millions of the iPhones it sells are loaded with NAND flash memory made by Japan's last big chip maker.",81.36856842041016,81.16857147216797
159,Apple,05-08-2012,UPDATE 3-Toshiba sees rebound as Apple leads demand for NAND,0,"Unlike many beleaguered
constituents of Japan Inc, Toshiba Corp, has reason to
cheer ballooning sales at Apple Inc - millions of the
iPhones it sells are loaded with NAND flash memory made by
Japan's last big chip maker.",81.36856842041016,81.16857147216797
160,Apple,05-09-2012,CBOE eyes tradable Apple volatility product,1,* Has launched 3 products based on VIX benchmarks this year,80.52857208251953,81.31143188476562
161,Apple,05-10-2012,Audience shares rise in debut on Apple link,0,"Shares of Audience Inc, which makes chips used in Apple Inc's iPhone, rose in debut, underlining investors' appetite for technology stocks in a weak IPO market.",82.08285522460938,81.50285339355469
162,Apple,05-10-2012,UPDATE 2-Audience shares rise in debut on Apple link,0,"Shares of Audience Inc, which
makes chips used in Apple Inc's iPhone, rose in debut,
underlining investors' appetite for technology stocks in a w e ak
IPO market.",82.08285522460938,81.50285339355469
163,Apple,05-10-2012,"Apple, supplier Foxconn to share costs on improving factories",0,"Apple Inc and its key supplier Foxconn Technology Group will share the initial costs of improving labor conditions at the Chinese factories that assemble iPhones and iPads, Foxconn's top executive said on Thursday.",82.08285522460938,81.50285339355469
